State,County,Candidate,Party,Incumbent,Votes,Percentage,Winner,Delegates
Vermont,Richford,Marianne Williamson,Democratic,No,4,3.8%,No,0
Vermont,Richford,Dean Phillips,Democratic,No,2,1.9%,No,0
Vermont,Richmond,Joe Biden,Democratic,Yes,692,86.3%,Yes,16
Vermont,Richmond,Marianne Williamson,Democratic,No,30,3.7%,No,0
Vermont,Richmond,Dean Phillips,Democratic,No,28,3.5%,No,0
Vermont,Ripton,Joe Biden,Democratic,Yes,122,88.4%,Yes,16
Vermont,Ripton,Marianne Williamson,Democratic,No,5,3.6%,No,0
Vermont,Ripton,Dean Phillips,Democratic,No,2,1.4%,No,0
Vermont,Rochester,Joe Biden,Democratic,Yes,145,94.2%,Yes,16
Vermont,Rochester,Marianne Williamson,Democratic,No,3,1.9%,No,0
Vermont,Rochester,Dean Phillips,Democratic,No,0,0.0%,No,0
Vermont,Rockingham,Joe Biden,Democratic,Yes,367,81.4%,Yes,16
Vermont,Rockingham,Marianne Williamson,Democratic,No,24,5.3%,No,0
Vermont,Rockingham,Dean Phillips,Democratic,No,9,2.0%,No,0
Vermont,Roxbury,Joe Biden,Democratic,Yes,102,85.0%,Yes,16
Vermont,Roxbury,Marianne Williamson,Democratic,No,5,4.2%,No,0
Vermont,Roxbury,Dean Phillips,Democratic,No,3,2.5%,No,0
Vermont,Royalton,Joe Biden,Democratic,Yes,163,84.0%,Yes,16
Vermont,Royalton,Marianne Williamson,Democratic,No,11,5.7%,No,0
Vermont,Royalton,Dean Phillips,Democratic,No,4,2.1%,No,0
Vermont,Rupert,Joe Biden,Democratic,Yes,71,81.6%,Yes,16
Vermont,Rupert,Marianne Williamson,Democratic,No,4,4.6%,No,0
Vermont,Rupert,Dean Phillips,Democratic,No,2,2.3%,No,0
Vermont,Rutland,Joe Biden,Democratic,Yes,1151,85.3%,Yes,16
Vermont,Rutland,Marianne Williamson,Democratic,No,52,3.9%,No,0
Vermont,Rutland,Dean Phillips,Democratic,No,39,2.9%,No,0
Vermont,Rutland Town,Joe Biden,Democratic,Yes,323,90.0%,Yes,16
Vermont,Rutland Town,Marianne Williamson,Democratic,No,17,4.7%,No,0
Vermont,Rutland Town,Dean Phillips,Democratic,No,7,1.9%,No,0
Vermont,Ryegate,Joe Biden,Democratic,Yes,51,85.0%,Yes,16
Vermont,Ryegate,Marianne Williamson,Democratic,No,5,8.3%,No,0
Vermont,Ryegate,Dean Phillips,Democratic,No,2,3.3%,No,0
Vermont,Salisbury,Joe Biden,Democratic,Yes,100,87.0%,Yes,16
Vermont,Salisbury,Marianne Williamson,Democratic,No,2,1.7%,No,0
Vermont,Salisbury,Dean Phillips,Democratic,No,1,0.9%,No,0
Vermont,Sandgate,Joe Biden,Democratic,Yes,38,90.5%,Yes,16
Vermont,Sandgate,Dean Phillips,Democratic,No,1,2.4%,No,0
Vermont,Sandgate,Marianne Williamson,Democratic,No,0,0.0%,No,0
Vermont,Searsburg,Joe Biden,Democratic,Yes,5,83.3%,Yes,16
Vermont,Searsburg,Dean Phillips,Democratic,No,0,0.0%,No,0
Vermont,Searsburg,Marianne Williamson,Democratic,No,0,0.0%,No,0
Vermont,Shaftsbury,Joe Biden,Democratic,Yes,416,89.1%,Yes,16
Vermont,Shaftsbury,Marianne Williamson,Democratic,No,16,3.4%,No,0
Vermont,Shaftsbury,Dean Phillips,Democratic,No,11,2.3%,No,0
Vermont,Sharon,Joe Biden,Democratic,Yes,111,88.1%,Yes,16
Vermont,Sharon,Dean Phillips,Democratic,No,5,3.9%,No,0
Vermont,Sharon,Marianne Williamson,Democratic,No,4,3.2%,No,0
Vermont,Sheffield,Joe Biden,Democratic,Yes,22,81.5%,Yes,16
Vermont,Sheffield,Dean Phillips,Democratic,No,2,7.4%,No,0
Vermont,Sheffield,Marianne Williamson,Democratic,No,0,0.0%,No,0
Vermont,Shelburne,Joe Biden,Democratic,Yes,1413,93.5%,Yes,16
Vermont,Shelburne,Dean Phillips,Democratic,No,27,1.8%,No,0
Vermont,Shelburne,Marianne Williamson,Democratic,No,24,1.6%,No,0
Vermont,Sheldon,Joe Biden,Democratic,Yes,55,77.5%,Yes,16
Vermont,Sheldon,Marianne Williamson,Democratic,No,5,7.0%,No,0
Vermont,Sheldon,Dean Phillips,Democratic,No,2,2.8%,No,0
Vermont,Shoreham,Joe Biden,Democratic,Yes,86,83.5%,Yes,16
Vermont,Shoreham,Dean Phillips,Democratic,No,4,3.9%,No,0
Vermont,Shoreham,Marianne Williamson,Democratic,No,4,3.9%,No,0
Vermont,Shrewsbury,Joe Biden,Democratic,Yes,116,84.7%,Yes,16
Vermont,Shrewsbury,Marianne Williamson,Democratic,No,7,5.1%,No,0
Vermont,Shrewsbury,Dean Phillips,Democratic,No,3,2.2%,No,0
Vermont,South Burlington,Joe Biden,Democratic,Yes,2474,87.9%,Yes,16
Vermont,South Burlington,Marianne Williamson,Democratic,No,72,2.6%,No,0
Vermont,South Burlington,Dean Phillips,Democratic,No,67,2.4%,No,0
Vermont,South Hero,Joe Biden,Democratic,Yes,318,88.6%,Yes,16
Vermont,South Hero,Dean Phillips,Democratic,No,16,4.5%,No,0
Vermont,South Hero,Marianne Williamson,Democratic,No,3,0.8%,No,0
Vermont,Springfield,Joe Biden,Democratic,Yes,618,86.0%,Yes,16
Vermont,Springfield,Marianne Williamson,Democratic,No,24,3.3%,No,0
Vermont,Springfield,Dean Phillips,Democratic,No,22,3.1%,No,0
Vermont,St. Albans,Joe Biden,Democratic,Yes,394,85.5%,Yes,16
Vermont,St. Albans,Marianne Williamson,Democratic,No,23,5.0%,No,0
Vermont,St. Albans,Dean Phillips,Democratic,No,15,3.2%,No,0
Vermont,St. Albans Town,Joe Biden,Democratic,Yes,396,85.5%,Yes,16
Vermont,St. Albans Town,Marianne Williamson,Democratic,No,21,4.5%,No,0
Vermont,St. Albans Town,Dean Phillips,Democratic,No,14,3.0%,No,0
Vermont,St. George,Joe Biden,Democratic,Yes,51,85.0%,Yes,16
Vermont,St. George,Dean Phillips,Democratic,No,3,5.0%,No,0
Vermont,St. George,Marianne Williamson,Democratic,No,1,1.7%,No,0
Vermont,St. Johnsbury,Joe Biden,Democratic,Yes,453,84.7%,Yes,16
Vermont,St. Johnsbury,Marianne Williamson,Democratic,No,27,5.0%,No,0
Vermont,St. Johnsbury,Dean Phillips,Democratic,No,17,3.2%,No,0
Vermont,Stamford,Joe Biden,Democratic,Yes,101,89.4%,Yes,16
Vermont,Stamford,Marianne Williamson,Democratic,No,7,6.2%,No,0
Vermont,Stamford,Dean Phillips,Democratic,No,2,1.7%,No,0
Vermont,Stannard,Joe Biden,Democratic,Yes,10,76.9%,Yes,16
Vermont,Stannard,Dean Phillips,Democratic,No,1,7.7%,No,0
Vermont,Stannard,Marianne Williamson,Democratic,No,1,7.7%,No,0
Vermont,Starksboro,Joe Biden,Democratic,Yes,166,87.8%,Yes,16
Vermont,Starksboro,Dean Phillips,Democratic,No,3,1.6%,No,0
Vermont,Starksboro,Marianne Williamson,Democratic,No,3,1.6%,No,0
Vermont,Stockbridge,Joe Biden,Democratic,Yes,33,82.5%,Yes,16
Vermont,Stockbridge,Dean Phillips,Democratic,No,2,5.0%,No,0
Vermont,Stockbridge,Marianne Williamson,Democratic,No,1,2.5%,No,0
Vermont,Stowe,Joe Biden,Democratic,Yes,586,92.3%,Yes,16
Vermont,Stowe,Marianne Williamson,Democratic,No,24,3.8%,No,0
Vermont,Stowe,Dean Phillips,Democratic,No,11,1.7%,No,0
Vermont,Strafford,Joe Biden,Democratic,Yes,106,88.3%,Yes,16
Vermont,Strafford,Dean Phillips,Democratic,No,2,1.7%,No,0
Vermont,Strafford,Marianne Williamson,Democratic,No,2,1.7%,No,0
Vermont,Stratton,Joe Biden,Democratic,Yes,10,83.3%,Yes,16
Vermont,Stratton,Marianne Williamson,Democratic,No,2,16.7%,No,0
Vermont,Stratton,Dean Phillips,Democratic,No,0,0.0%,No,0
Vermont,Sudbury,Joe Biden,Democratic,Yes,49,89.1%,Yes,16
Vermont,Sudbury,Marianne Williamson,Democratic,No,4,7.3%,No,0
Vermont,Sudbury,Dean Phillips,Democratic,No,1,1.8%,No,0
Vermont,Sunderland,Joe Biden,Democratic,Yes,110,85.9%,Yes,16
Vermont,Sunderland,Marianne Williamson,Democratic,No,6,4.7%,No,0
Vermont,Sunderland,Dean Phillips,Democratic,No,3,2.3%,No,0
Vermont,Sutton,Joe Biden,Democratic,Yes,29,85.3%,Yes,16
Vermont,Sutton,Dean Phillips,Democratic,No,1,2.9%,No,0
Vermont,Sutton,Marianne Williamson,Democratic,No,1,2.9%,No,0
Vermont,Swanton,Joe Biden,Democratic,Yes,311,76.8%,Yes,16
Vermont,Swanton,Dean Phillips,Democratic,No,22,5.4%,No,0
Vermont,Swanton,Marianne Williamson,Democratic,No,20,4.9%,No,0
Vermont,Thetford,Joe Biden,Democratic,Yes,453,91.7%,Yes,16
Vermont,Thetford,Marianne Williamson,Democratic,No,12,2.4%,No,0
Vermont,Thetford,Dean Phillips,Democratic,No,11,2.2%,No,0
Vermont,Tinmouth,Joe Biden,Democratic,Yes,77,91.7%,Yes,16
Vermont,Tinmouth,Dean Phillips,Democratic,No,4,4.7%,No,0
Vermont,Tinmouth,Marianne Williamson,Democratic,No,2,2.4%,No,0
Vermont,Topsham,Joe Biden,Democratic,Yes,29,87.9%,Yes,16
Vermont,Topsham,Dean Phillips,Democratic,No,1,3.0%,No,0
Vermont,Topsham,Marianne Williamson,Democratic,No,1,3.0%,No,0
Vermont,Townshend,Joe Biden,Democratic,Yes,82,90.1%,Yes,16
Vermont,Townshend,Marianne Williamson,Democratic,No,3,3.3%,No,0
Vermont,Townshend,Dean Phillips,Democratic,No,1,1.1%,No,0
Vermont,Troy,Joe Biden,Democratic,Yes,35,81.4%,Yes,16
Vermont,Troy,Marianne Williamson,Democratic,No,2,4.7%,No,0
Vermont,Troy,Dean Phillips,Democratic,No,1,2.3%,No,0
Vermont,Tunbridge,Joe Biden,Democratic,Yes,91,78.4%,Yes,16
Vermont,Tunbridge,Marianne Williamson,Democratic,No,3,2.6%,No,0
Vermont,Tunbridge,Dean Phillips,Democratic,No,0,0.0%,No,0
Vermont,Underhill,Joe Biden,Democratic,Yes,351,88.2%,Yes,16
Vermont,Underhill,Marianne Williamson,Democratic,No,13,3.3%,No,0
Vermont,Underhill,Dean Phillips,Democratic,No,11,2.8%,No,0
Vermont,Vergennes,Joe Biden,Democratic,Yes,273,85.3%,Yes,16
Vermont,Vergennes,Marianne Williamson,Democratic,No,14,4.4%,No,0
Vermont,Vergennes,Dean Phillips,Democratic,No,7,2.2%,No,0
Vermont,Vernon,Joe Biden,Democratic,Yes,159,87.4%,Yes,16
Vermont,Vernon,Dean Phillips,Democratic,No,11,6.0%,No,0
Vermont,Vernon,Marianne Williamson,Democratic,No,7,3.8%,No,0
Vermont,Vershire,Joe Biden,Democratic,Yes,38,79.2%,Yes,16
Vermont,Vershire,Marianne Williamson,Democratic,No,5,10.4%,No,0
Vermont,Vershire,Dean Phillips,Democratic,No,0,0.0%,No,0
Vermont,Victory,Joe Biden,Democratic,Yes,6,66.7%,Yes,16
Vermont,Victory,Marianne Williamson,Democratic,No,1,11.1%,No,0
Vermont,Victory,Dean Phillips,Democratic,No,0,0.0%,No,0
Vermont,Waitsfield,Joe Biden,Democratic,Yes,325,90.0%,Yes,16
Vermont,Waitsfield,Marianne Williamson,Democratic,No,13,3.6%,No,0
Vermont,Waitsfield,Dean Phillips,Democratic,No,11,3.0%,No,0
Vermont,Walden,Joe Biden,Democratic,Yes,65,83.3%,Yes,16
Vermont,Walden,Dean Phillips,Democratic,No,4,5.1%,No,0
Vermont,Walden,Marianne Williamson,Democratic,No,3,3.8%,No,0
Vermont,Wallingford,Joe Biden,Democratic,Yes,207,87.3%,Yes,16
Vermont,Wallingford,Dean Phillips,Democratic,No,10,4.2%,No,0
Vermont,Wallingford,Marianne Williamson,Democratic,No,8,3.4%,No,0
Vermont,Waltham,Joe Biden,Democratic,Yes,52,83.9%,Yes,16
Vermont,Waltham,Dean Phillips,Democratic,No,3,4.8%,No,0
Vermont,Waltham,Marianne Williamson,Democratic,No,3,4.8%,No,0
Vermont,Wardsboro,Joe Biden,Democratic,Yes,57,90.5%,Yes,16
Vermont,Wardsboro,Dean Phillips,Democratic,No,4,6.3%,No,0
Vermont,Wardsboro,Marianne Williamson,Democratic,No,1,1.6%,No,0
Vermont,Warren,Joe Biden,Democratic,Yes,276,86.8%,Yes,16
Vermont,Warren,Marianne Williamson,Democratic,No,14,4.4%,No,0
Vermont,Warren,Dean Phillips,Democratic,No,8,2.5%,No,0
Vermont,Washington,Joe Biden,Democratic,Yes,73,82.0%,Yes,16
Vermont,Washington,Dean Phillips,Democratic,No,4,4.5%,No,0
Vermont,Washington,Marianne Williamson,Democratic,No,2,2.2%,No,0
Vermont,Waterbury,Joe Biden,Democratic,Yes,698,87.7%,Yes,16
Vermont,Waterbury,Marianne Williamson,Democratic,No,34,4.3%,No,0
Vermont,Waterbury,Dean Phillips,Democratic,No,26,3.3%,No,0
Vermont,Waterford,Joe Biden,Democratic,Yes,66,81.5%,Yes,16
Vermont,Waterford,Marianne Williamson,Democratic,No,7,8.6%,No,0
Vermont,Waterford,Dean Phillips,Democratic,No,3,3.7%,No,0
Vermont,Waterville,Joe Biden,Democratic,Yes,36,94.7%,Yes,16
Vermont,Waterville,Dean Phillips,Democratic,No,0,0.0%,No,0
Vermont,Waterville,Marianne Williamson,Democratic,No,0,0.0%,No,0
Vermont,Weathersfield,Joe Biden,Democratic,Yes,223,83.2%,Yes,16
Vermont,Weathersfield,Marianne Williamson,Democratic,No,9,3.4%,No,0
Vermont,Weathersfield,Dean Phillips,Democratic,No,7,2.6%,No,0
Vermont,Wells,Joe Biden,Democratic,Yes,62,84.9%,Yes,16
Vermont,Wells,Dean Phillips,Democratic,No,3,4.1%,No,0
Vermont,Wells,Marianne Williamson,Democratic,No,3,4.1%,No,0
Vermont,West Fairlee,Joe Biden,Democratic,Yes,27,87.1%,Yes,16
Vermont,West Fairlee,Marianne Williamson,Democratic,No,2,6.5%,No,0
Vermont,West Fairlee,Dean Phillips,Democratic,No,0,0.0%,No,0
Vermont,West Haven,Joe Biden,Democratic,Yes,29,90.6%,Yes,16
Vermont,West Haven,Dean Phillips,Democratic,No,1,3.1%,No,0
Vermont,West Haven,Marianne Williamson,Democratic,No,0,0.0%,No,0
Vermont,West Rutland,Joe Biden,Democratic,Yes,91,78.4%,Yes,16
Vermont,West Rutland,Dean Phillips,Democratic,No,5,4.3%,No,0
Vermont,West Rutland,Marianne Williamson,Democratic,No,5,4.3%,No,0
Vermont,West Windsor,Joe Biden,Democratic,Yes,115,89.8%,Yes,16
Vermont,West Windsor,Dean Phillips,Democratic,No,2,1.6%,No,0
Vermont,West Windsor,Marianne Williamson,Democratic,No,1,0.8%,No,0
Vermont,Westfield,Joe Biden,Democratic,Yes,36,90.0%,Yes,16
Vermont,Westfield,Marianne Williamson,Democratic,No,1,2.5%,No,0
Vermont,Westfield,Dean Phillips,Democratic,No,0,0.0%,No,0
Vermont,Westford,Joe Biden,Democratic,Yes,152,92.7%,Yes,16
Vermont,Westford,Dean Phillips,Democratic,No,3,1.8%,No,0
Vermont,Westford,Marianne Williamson,Democratic,No,3,1.8%,No,0
Vermont,Westminster,Joe Biden,Democratic,Yes,293,86.9%,Yes,16
Vermont,Westminster,Dean Phillips,Democratic,No,15,4.4%,No,0
Vermont,Westminster,Marianne Williamson,Democratic,No,11,3.3%,No,0
Vermont,Westmore,Joe Biden,Democratic,Yes,12,70.6%,Yes,16
Vermont,Westmore,Marianne Williamson,Democratic,No,2,11.7%,No,0
Vermont,Westmore,Dean Phillips,Democratic,No,1,5.9%,No,0
Vermont,Weston,Joe Biden,Democratic,Yes,86,95.6%,Yes,16
Vermont,Weston,Marianne Williamson,Democratic,No,2,2.2%,No,0
Vermont,Weston,Dean Phillips,Democratic,No,1,1.1%,No,0
Vermont,Weybridge,Joe Biden,Democratic,Yes,139,95.9%,Yes,16
Vermont,Weybridge,Marianne Williamson,Democratic,No,4,2.7%,No,0
Vermont,Weybridge,Dean Phillips,Democratic,No,2,1.4%,No,0
Vermont,Wheelock,Joe Biden,Democratic,Yes,48,84.2%,Yes,16
Vermont,Wheelock,Marianne Williamson,Democratic,No,5,8.8%,No,0
Vermont,Wheelock,Dean Phillips,Democratic,No,3,5.3%,No,0
Vermont,Whiting,Joe Biden,Democratic,Yes,33,94.3%,Yes,16
Vermont,Whiting,Dean Phillips,Democratic,No,1,2.8%,No,0
Vermont,Whiting,Marianne Williamson,Democratic,No,0,0.0%,No,0
Vermont,Whitingham,Joe Biden,Democratic,Yes,92,92.0%,Yes,16
Vermont,Whitingham,Dean Phillips,Democratic,No,2,2.0%,No,0
Vermont,Whitingham,Marianne Williamson,Democratic,No,2,2.0%,No,0
Vermont,Williamstown,Joe Biden,Democratic,Yes,114,77.0%,Yes,16
Vermont,Williamstown,Dean Phillips,Democratic,No,9,6.1%,No,0
Vermont,Williamstown,Marianne Williamson,Democratic,No,9,6.1%,No,0
Vermont,Williston,Joe Biden,Democratic,Yes,1286,88.9%,Yes,16
Vermont,Williston,Dean Phillips,Democratic,No,41,2.8%,No,0
Vermont,Williston,Marianne Williamson,Democratic,No,37,2.6%,No,0
Vermont,Wilmington,Joe Biden,Democratic,Yes,154,83.7%,Yes,16
Vermont,Wilmington,Marianne Williamson,Democratic,No,10,5.4%,No,0
Vermont,Wilmington,Dean Phillips,Democratic,No,5,2.7%,No,0
Vermont,Windham,Joe Biden,Democratic,Yes,37,94.9%,Yes,16
Vermont,Windham,Dean Phillips,Democratic,No,1,2.5%,No,0
Vermont,Windham,Marianne Williamson,Democratic,No,0,0.0%,No,0
Vermont,Windsor,Joe Biden,Democratic,Yes,319,82.2%,Yes,16
Vermont,Windsor,Dean Phillips,Democratic,No,12,3.1%,No,0
Vermont,Windsor,Marianne Williamson,Democratic,No,10,2.6%,No,0
Vermont,Winhall,Joe Biden,Democratic,Yes,78,84.8%,Yes,16
Vermont,Winhall,Dean Phillips,Democratic,No,3,3.2%,No,0
Vermont,Winhall,Marianne Williamson,Democratic,No,3,3.2%,No,0
Vermont,Winooski,Joe Biden,Democratic,Yes,635,77.1%,Yes,16
Vermont,Winooski,Marianne Williamson,Democratic,No,73,8.9%,No,0
Vermont,Winooski,Dean Phillips,Democratic,No,26,3.2%,No,0
Vermont,Wolcott,Joe Biden,Democratic,Yes,111,85.4%,Yes,16
Vermont,Wolcott,Marianne Williamson,Democratic,No,7,5.4%,No,0
Vermont,Wolcott,Dean Phillips,Democratic,No,1,0.7%,No,0
Vermont,Woodbury,Joe Biden,Democratic,Yes,73,78.5%,Yes,16
Vermont,Woodbury,Marianne Williamson,Democratic,No,4,4.3%,No,0
Vermont,Woodbury,Dean Phillips,Democratic,No,2,2.1%,No,0
Vermont,Woodford,Joe Biden,Democratic,Yes,25,86.2%,Yes,16
Vermont,Woodford,Marianne Williamson,Democratic,No,2,6.9%,No,0
Vermont,Woodford,Dean Phillips,Democratic,No,0,0.0%,No,0
Vermont,Woodstock,Joe Biden,Democratic,Yes,653,90.4%,Yes,16
Vermont,Woodstock,Dean Phillips,Democratic,No,18,2.5%,No,0
Vermont,Woodstock,Marianne Williamson,Democratic,No,11,1.5%,No,0
Vermont,Worcester,Joe Biden,Democratic,Yes,116,76.8%,Yes,16
Vermont,Worcester,Marianne Williamson,Democratic,No,6,4.0%,No,0
Vermont,Worcester,Dean Phillips,Democratic,No,3,2.0%,No,0
Virginia,Accomack,Joe Biden,Democratic,Yes,852,93.0%,Yes,99
Virginia,Accomack,Marianne Williamson,Democratic,No,41,4.5%,No,0
Virginia,Accomack,Dean Phillips,Democratic,No,23,2.5%,No,0
Virginia,Albemarle,Joe Biden,Democratic,Yes,6470,90.5%,Yes,99
Virginia,Albemarle,Marianne Williamson,Democratic,No,453,6.3%,No,0
Virginia,Albemarle,Dean Phillips,Democratic,No,228,3.2%,No,0
Virginia,Alexandria,Joe Biden,Democratic,Yes,10380,90.4%,Yes,99
Virginia,Alexandria,Marianne Williamson,Democratic,No,710,6.2%,No,0
Virginia,Alexandria,Dean Phillips,Democratic,No,390,3.4%,No,0
Virginia,Alleghany,Joe Biden,Democratic,Yes,203,86.4%,Yes,99
Virginia,Alleghany,Marianne Williamson,Democratic,No,18,7.7%,No,0
Virginia,Alleghany,Dean Phillips,Democratic,No,14,5.9%,No,0
Virginia,Amelia,Joe Biden,Democratic,Yes,323,92.8%,Yes,99
Virginia,Amelia,Marianne Williamson,Democratic,No,16,4.6%,No,0
Virginia,Amelia,Dean Phillips,Democratic,No,9,2.6%,No,0
Virginia,Amherst,Joe Biden,Democratic,Yes,634,89.9%,Yes,99
Virginia,Amherst,Marianne Williamson,Democratic,No,43,6.1%,No,0
Virginia,Amherst,Dean Phillips,Democratic,No,28,4.0%,No,0
Virginia,Appomattox,Joe Biden,Democratic,Yes,202,86.7%,Yes,99
Virginia,Appomattox,Marianne Williamson,Democratic,No,19,8.2%,No,0
Virginia,Appomattox,Dean Phillips,Democratic,No,12,5.1%,No,0
Virginia,Arlington,Joe Biden,Democratic,Yes,15212,88.9%,Yes,99
Virginia,Arlington,Marianne Williamson,Democratic,No,1260,7.4%,No,0
Virginia,Arlington,Dean Phillips,Democratic,No,627,3.7%,No,0
Virginia,Augusta,Joe Biden,Democratic,Yes,1098,88.0%,Yes,99
Virginia,Augusta,Marianne Williamson,Democratic,No,87,7.0%,No,0
Virginia,Augusta,Dean Phillips,Democratic,No,62,5.0%,No,0
Virginia,Bath,Joe Biden,Democratic,Yes,78,86.7%,Yes,99
Virginia,Bath,Marianne Williamson,Democratic,No,9,10.0%,No,0
Virginia,Bath,Dean Phillips,Democratic,No,3,3.3%,No,0
Virginia,Bedford,Joe Biden,Democratic,Yes,1279,89.9%,Yes,99
Virginia,Bedford,Marianne Williamson,Democratic,No,89,6.2%,No,0
Virginia,Bedford,Dean Phillips,Democratic,No,55,3.9%,No,0
Virginia,Bland,Joe Biden,Democratic,Yes,77,83.7%,Yes,99
Virginia,Bland,Dean Phillips,Democratic,No,8,8.7%,No,0
Virginia,Bland,Marianne Williamson,Democratic,No,7,7.6%,No,0
Virginia,Botetourt,Joe Biden,Democratic,Yes,663,91.7%,Yes,99
Virginia,Botetourt,Marianne Williamson,Democratic,No,39,5.4%,No,0
Virginia,Botetourt,Dean Phillips,Democratic,No,21,2.9%,No,0
Virginia,Bristol,Joe Biden,Democratic,Yes,274,89.5%,Yes,99
Virginia,Bristol,Marianne Williamson,Democratic,No,21,6.9%,No,0
Virginia,Bristol,Dean Phillips,Democratic,No,11,3.6%,No,0
Virginia,Brunswick,Joe Biden,Democratic,Yes,735,94.7%,Yes,99
Virginia,Brunswick,Marianne Williamson,Democratic,No,27,3.5%,No,0
Virginia,Brunswick,Dean Phillips,Democratic,No,14,1.8%,No,0
Virginia,Buchanan,Joe Biden,Democratic,Yes,119,88.8%,Yes,99
Virginia,Buchanan,Dean Phillips,Democratic,No,13,9.7%,No,0
Virginia,Buchanan,Marianne Williamson,Democratic,No,2,1.5%,No,0
Virginia,Buckingham,Joe Biden,Democratic,Yes,318,89.1%,Yes,99
Virginia,Buckingham,Marianne Williamson,Democratic,No,28,7.8%,No,0
Virginia,Buckingham,Dean Phillips,Democratic,No,11,3.1%,No,0
Virginia,Buena Vista,Joe Biden,Democratic,Yes,85,91.4%,Yes,99
Virginia,Buena Vista,Dean Phillips,Democratic,No,4,4.3%,No,0
Virginia,Buena Vista,Marianne Williamson,Democratic,No,4,4.3%,No,0
Virginia,Campbell,Joe Biden,Democratic,Yes,726,90.2%,Yes,99
Virginia,Campbell,Marianne Williamson,Democratic,No,53,6.6%,No,0
Virginia,Campbell,Dean Phillips,Democratic,No,26,3.2%,No,0
Virginia,Caroline,Joe Biden,Democratic,Yes,1057,92.7%,Yes,99
Virginia,Caroline,Marianne Williamson,Democratic,No,53,4.6%,No,0
Virginia,Caroline,Dean Phillips,Democratic,No,30,2.6%,No,0
Virginia,Carroll,Joe Biden,Democratic,Yes,322,89.2%,Yes,99
Virginia,Carroll,Marianne Williamson,Democratic,No,23,6.4%,No,0
Virginia,Carroll,Dean Phillips,Democratic,No,16,4.4%,No,0
Virginia,Charles City,Joe Biden,Democratic,Yes,512,93.3%,Yes,99
Virginia,Charles City,Dean Phillips,Democratic,No,20,3.6%,No,0
Virginia,Charles City,Marianne Williamson,Democratic,No,17,3.1%,No,0
Virginia,Charlotte,Joe Biden,Democratic,Yes,246,91.1%,Yes,99
Virginia,Charlotte,Marianne Williamson,Democratic,No,17,6.3%,No,0
Virginia,Charlotte,Dean Phillips,Democratic,No,7,2.6%,No,0
Virginia,Charlottesville,Joe Biden,Democratic,Yes,2578,85.4%,Yes,99
Virginia,Charlottesville,Marianne Williamson,Democratic,No,325,10.7%,No,0
Virginia,Charlottesville,Dean Phillips,Democratic,No,117,3.9%,No,0
Virginia,Chesapeake,Joe Biden,Democratic,Yes,9549,92.3%,Yes,99
Virginia,Chesapeake,Marianne Williamson,Democratic,No,502,4.9%,No,0
Virginia,Chesapeake,Dean Phillips,Democratic,No,290,2.8%,No,0
Virginia,Chesterfield,Joe Biden,Democratic,Yes,15727,89.4%,Yes,99
Virginia,Chesterfield,Marianne Williamson,Democratic,No,1275,7.2%,No,0
Virginia,Chesterfield,Dean Phillips,Democratic,No,599,3.4%,No,0
Virginia,Clarke,Joe Biden,Democratic,Yes,541,89.9%,Yes,99
Virginia,Clarke,Marianne Williamson,Democratic,No,33,5.5%,No,0
Virginia,Clarke,Dean Phillips,Democratic,No,28,4.6%,No,0
Virginia,Colonial Heights,Joe Biden,Democratic,Yes,270,86.5%,Yes,99
Virginia,Colonial Heights,Marianne Williamson,Democratic,No,35,11.2%,No,0
Virginia,Colonial Heights,Dean Phillips,Democratic,No,7,2.2%,No,0
Virginia,Covington,Joe Biden,Democratic,Yes,98,89.9%,Yes,99
Virginia,Covington,Marianne Williamson,Democratic,No,8,7.3%,No,0
Virginia,Covington,Dean Phillips,Democratic,No,3,2.8%,No,0
Virginia,Craig,Joe Biden,Democratic,Yes,50,83.3%,Yes,99
Virginia,Craig,Marianne Williamson,Democratic,No,9,15.0%,No,0
Virginia,Craig,Dean Phillips,Democratic,No,1,1.7%,No,0
Virginia,Culpeper,Joe Biden,Democratic,Yes,1201,89.3%,Yes,99
Virginia,Culpeper,Marianne Williamson,Democratic,No,79,5.9%,No,0
Virginia,Culpeper,Dean Phillips,Democratic,No,64,4.8%,No,0
Virginia,Cumberland,Joe Biden,Democratic,Yes,191,89.7%,Yes,99
Virginia,Cumberland,Marianne Williamson,Democratic,No,14,6.6%,No,0
Virginia,Cumberland,Dean Phillips,Democratic,No,8,3.7%,No,0
Virginia,Danville,Joe Biden,Democratic,Yes,1441,91.4%,Yes,99
Virginia,Danville,Marianne Williamson,Democratic,No,97,6.2%,No,0
Virginia,Danville,Dean Phillips,Democratic,No,38,2.4%,No,0
Virginia,Dickenson,Joe Biden,Democratic,Yes,115,85.8%,Yes,99
Virginia,Dickenson,Marianne Williamson,Democratic,No,14,10.4%,No,0
Virginia,Dickenson,Dean Phillips,Democratic,No,5,3.7%,No,0
Virginia,Dinwiddie,Joe Biden,Democratic,Yes,1083,92.7%,Yes,99
Virginia,Dinwiddie,Marianne Williamson,Democratic,No,58,5.0%,No,0
